ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
MCW,7.1,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7.02,6.0,7.12,4.68,4437948.05
INN,5.85,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",4.98,4.89,5.87,3.97,925798.9
PKE,33.03,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",32.45,24.27,36.41,13.25,258401.55
STRO,27.18,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",31.15,17.01,40.91,6.8,329980.7
TLRY,5.11,2,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",6.14,9.55,21.0,3.6,3315654.3
SHBI,19.99,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",19.43,17.85,20.85,14.09,173711.4
EVC,8.6,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",5.47,3.37,9.84,1.87,5653851.35
ZVRA,10.96,8,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",10.26,9.41,12.79,7.23,2079112.2
CARS,9.18,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",10.0,11.11,13.79,7.58,959267.45
CLYM,10.44,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",9.41,5.02,12.22,1.18,882026.8
CWBC,23.62,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",23.62,22.45,25.28,17.35,223476.85
RMR,20.01,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",17.72,15.7,20.4,13.34,158836.75
SPIR,19.04,9,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",18.23,12.07,25.48,7.02,1681840.9
SWBI,14.87,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",14.96,11.33,15.57,7.47,484647.85
ARVN,7.7,3,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",10.06,10.67,13.83,6.24,936148.7
AVR,8.95,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6.61,5.4,9.62,2.9,1204201.2
NKLR,6.1,6,"[1, 1, 0, 1, 0, 0, 1, 0, 1, 1]",5.75,6.1,18.26,3.91,386071.95
VTEX,3.91,7,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",3.87,3.88,6.76,2.87,1575493.9
MRAM,28.57,9,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",20.1,12.26,44.01,5.71,7031094.15
CABA,3.58,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",3.3,2.67,4.15,1.33,3904214.15
KE,25.95,5,"[1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",25.67,27.59,33.13,18.26,189615.95
CNNE,14.25,5,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",13.08,15.15,21.26,10.64,467642.8
PSNL,10.78,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",7.02,7.76,11.4,4.41,2850202.65
CCSI,33.69,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",27.52,26.13,35.51,19.66,208287.8
ANGX,2.67,2,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",2.78,2.67,16.0,2.18,1164174.2
NPCE,15.88,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",15.86,13.9,19.29,8.25,222540.4
RGR,38.75,7,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",40.71,38.02,46.84,28.67,142345.45
TDUP,4.57,3,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",4.15,6.59,12.08,3.11,2340536.8
SXC,9.34,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",7.13,7.1,9.6,5.58,1898360.5
DNUT,3.3,2,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",3.5,3.62,4.7,2.57,2532309.6
BCAL,18.65,8,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",18.54,18.08,19.91,14.06,165359.75
PHR,9.65,2,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",9.42,16.84,32.55,8.06,1784889.2
RYAM,8.67,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",9.56,7.84,11.75,3.63,999115.45
FEIM,69.16,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",56.74,44.94,75.88,18.43,171611.65
NPB,16.85,5,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 0]",17.64,17.41,19.19,12.82,125639.25
TRON,1.86,4,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",2.19,2.25,11.04,0.61,751575.1
CADL,8.8,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6.74,5.75,8.94,4.42,2209035.8
DCBO,16.76,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",17.84,22.1,32.2,14.7,194982.2
BWMN,31.74,2,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",31.46,35.52,44.43,25.94,130345.65
FET,52.17,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",57.95,42.15,64.54,14.98,155948.25
CLB,13.36,4,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",15.28,15.38,19.64,9.72,498833.8
GPRK,11.19,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",9.54,7.97,11.78,5.93,666388.45
ORN,13.91,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",13.01,10.85,15.48,6.57,414247.75
HPP,13.27,6,"[1, 1, 1, 0, 0, 0, 1, 0, 1, 1]",9.0,12.19,21.49,5.51,1404288.0
CSTL,20.39,4,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",22.77,28.75,43.04,14.65,557256.45
CTKB,4.05,4,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",4.34,4.48,5.88,2.95,1068605.15
GLRE,14.69,6,"[0, 0, 1, 1, 1, 1, 0, 1, 1, 0]",17.6,14.52,19.0,11.95,201681.65
ALOY,13.8,8,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 1]",9.88,9.69,25.88,4.15,1955858.1
RR,2.69,5,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 1]",2.48,3.43,7.06,1.73,17174028.35
BTBT,1.85,4,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",1.67,2.3,4.22,1.26,29306625.15
MSBI,27.49,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",25.11,20.43,28.14,13.98,135051.3
NFBK,14.06,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",13.84,12.16,14.29,9.8,253265.35
UROY,3.61,4,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",3.69,3.85,5.46,2.22,2992672.95
CARE,27.33,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",25.05,20.9,28.33,16.18,307290.25
EGY,5.47,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",5.92,4.54,6.6,3.14,1344632.65
GDYN,7.04,4,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",6.2,7.62,12.39,5.28,2745500.25
ALTI,3.09,2,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",3.59,4.02,5.19,3.09,206578.65
PRME,3.14,2,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",3.4,3.97,6.67,1.32,2864582.65
TCMD,24.37,6,"[0, 0, 1, 0, 1, 1, 1, 0, 1, 1]",24.65,23.26,33.05,9.52,337186.5
MLAB,104.38,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",98.24,82.76,108.94,57.01,176314.85
